"Kinds","company","product","price","brief","newest time","oldest time","if Kontakt"
"Mixed Genres","Heavyocity","DM-307A Collection","$119.20","Modern Groove Designer DM-307 for Ableton","no reviews","no reviews","0"
"Mixed Genres","Big Fish Audio","Steel & Wood: Songwriter Acoustic Sessions","$90.30","25 Songwriter Acoustic Session Construction Kits","no reviews","no reviews","1"
"Mixed Genres","Ueberschall","Loop Food - Free Elastik Soundbank","$0.00","FREE Loops and Samples from 45 Libraries","no reviews","no reviews","0"
"Mixed Genres","Ueberschall","Solo Guitar","$48.63","Solo guitar loops - different musical styles","no reviews","no reviews","0"
"Mixed Genres","Ueberschall","Shred Guitar","$48.63","Shred virtuoso guitar loops","no reviews","no reviews","0"
"Mixed Genres","Zero-G","Cyberstorm","$44.66","Futuristic sound design produced by Frederic Devanlay","2014","2013","no requirement"
"Mixed Genres","Ueberschall","Acoustic Guitar","$48.63","Acoustic Guitar, the perfect loop collection for songwriters","2014","2014","0"
"Mixed Genres","Ueberschall","Percussion UE","$98.25","Percussion instruments of different styles","no reviews","no reviews","0"
"Mixed Genres","Ueberschall","Cinematic Timeshift","$48.63","Cinematic soundscapes and effects","no reviews","no reviews","0"
"Mixed Genres","Ueberschall","Synthlines","$98.25","Brilliant bass and lead phrases for all current music genres","no reviews","no reviews","0"
"Mixed Genres","Ueberschall","Rock - Elastik Inspire Series","$147.87","Authentic rock atmosphere, perfect samples","no reviews","no reviews","0"
"Mixed Genres","Ueberschall","Urbanic Guitars","$109.00","Urbanic guitar loops sample library","2010","2010","0"
"Mixed Genres","Big Fish Audio","Earth Tone","$69.30","Ethnic, recorded live percussion grooves and loops","2009","2009","1"
"Mixed Genres","Ueberschall","Adlibs","$98.25","2400 verbal and nonverbal phrases sung by professionals!","2008","2008","0"
"Mixed Genres","Ueberschall","Groove Shadow Elastik","$98.25","Ingenious sound design and FX","2008","2007","0"
"Mixed Genres","Ueberschall","Scoretrax","$495.23","300 selected Tracks and over 40 different Music Styles!","2007","2007","0"
"Mixed Genres","Ueberschall","The Resource","$247.12","The ultimate sample collection with 10 GB of sounds!","2006","2006","0"
"Mixed Genres","Ueberschall","Guitar","$98.25","Wonderfully played guitar licks","2006","2006","0"
"Mixed Genres","Ueberschall","Electric Bass","$98.25","Realistic, clean, authentic bass grooves","2005","2005","0"
"Mixed Genres","Ueberschall","Saxophone","$98.25","Saxophone phrase, and groove","2006","2005","0"
"Mixed Genres","Heavyocity","DM-307A Free Pack","$0.00","Free Pack for Ableton","no reviews","no reviews","0"
"Mixed Genres","Zero-G","Old School Flavours Vol. 1-4","$26.80","4 different drumstyles in 4 librarys!","no reviews","no reviews","1"
"Mixed Genres","Zero-G","Vocal XTC","$30.96","Superb vocal samples for all your productions!","no reviews","no reviews","1"
"Mixed Genres","Zero-G","Monster Beats","$15.48","Jaw-dropping drum-beats that suit any music genre","no reviews","no reviews","1"
"Mixed Genres","Zero-G","Planet Of The Breaks Series REFILL","$28.58","The entire Planet of the Breaks series in one Refill!","no reviews","no reviews","0"
"Mixed Genres","Zero-G","Nostalgia","$53.00","4500+ samples from four decades of electronic instruments!","no reviews","no reviews","1"
"Mixed Genres","Zero-G","Seismic Frequencies","$32.15","Great collection of FX loops & single shots!","no reviews","no reviews","1"
"Mixed Genres","Zero-G","Funk Bass","$21.42","Funk Bass for all genres! Played by Vlad Naslas","no reviews","no reviews","1"
"Mixed Genres","Zero-G","Flamenco Sounds","$25.60","Modern rhythms and flavours played by Flamenco musicians","no reviews","no reviews","1"
"Mixed Genres","Zero-G","Escape From The Planet Of The Breaks","$8.72","""rawfunkindirtyassboogiebeats"" for your productions!","no reviews","no reviews","1"
"Mixed Genres","Zero-G","Chemical Beats","$21.42","Crazy Drumloops & Grooves for your productions!","no reviews","no reviews","1"
"Mixed Genres","Zero-G","Beats Working","$37.51","Highly acclaimed drum groove library","no reviews","no reviews","no requirement"
"Mixed Genres","Zero-G","Afrolatin Slam","$32.15","Rhythms, loops and hits from Africa & South America","no reviews","no reviews","1"
"Mixed Genres","Zero-G","Modular Beats","$44.66","Drumsounds & Loops created using only modular synthesizers!","no reviews","no reviews","1"
"Mixed Genres","Zero-G","Beats From The East","$34.54","Exotic percussion and drumloops, from Hip Hop to House!","no reviews","no reviews","1"
"Mixed Genres","Zero-G","Vocal Factory","$68.48","Versatile vocal sample bundle - soul, dance, rap and more","no reviews","no reviews","1"
"Mixed Genres","Zero-G","SoundSense: LA Drums","$26.80","Drum loops & percussion with session player Jeremy Janeczko!","no reviews","no reviews","1"
"Mixed Genres","Zero-G","Carnival Drums","$42.87","Professional drums & sounds of the brazilian carnival!","2008","2008","no requirement"
"Mixed Genres","Zero-G","The Big Reason","$42.87","Big sample library for Reason with all the essential tools!","no reviews","no reviews","1"
"Mixed Genres","Zero-G","Total REX","$71.46","One of the biggest REX collection with 10 GB samples!","no reviews","no reviews","1"
"Mixed Genres","Zero-G","Dance Pack 2","$70.86","Huge collection of apple loops from Zero G.","no reviews","no reviews","no requirement"
"Mixed Genres","Zero-G","World Pack","$76.81","Ethno sample collection - over 9000 samples!","no reviews","no reviews","1"
"Mixed Genres","Zero-G","The Operating Table","$32.15","Well produced & fresh break beats and loops!","no reviews","no reviews","1"
"Mixed Genres","Zero-G","Beats working in Cuba","$54.19","Prime Afro/Hispanic rhythms of the Cuban music culture","no reviews","no reviews","1"
"Mixed Genres","Zero-G","Pro Pack","$76.81","A wide variety of great material: over 11000 loops!","no reviews","no reviews","1"
"Mixed Genres","Zero-G","Akoustik Bass Hitz","$14.28","38 construction kits full of bass & drumloops!","no reviews","no reviews","no requirement"
"Mixed Genres","Zero-G","Total Dance (Refill for REASON)","$70.26","6000 of Zero-G's best EDM Samples in one Refill!","2003","2003","0"
"Mixed Genres","Zero-G","Ambient Textures Refill","$15.48","Refill library, produced by Jonathan Heslop","2004","2004","0"
"Mixed Genres","Zero-G","Creative Essentials for Reason","$42.87","Creative essentials series of 31 sample CD's in one Refill!","2003","2003","0"
"Mixed Genres","Zero-G","Brutal Beats","$17.84","Brutal drum loops and samples ! Tip!","2002","2002","no requirement"
"Mixed Genres","Zero-G","Pure Trip Hop","$10.31","Trip Hop sound material for professional beats","no reviews","no reviews","1"
"Mixed Genres","Zero-G","Guitar Odyssee","$21.42","Versatile guitar library with exciting specials.","no reviews","no reviews","1"
"Mixed Genres","Power FX","Clubotica","$28.78","","no reviews","no reviews","no requirement"
"Mixed Genres","Power FX","2rAw FX in Time","$18.86","","no reviews","no reviews","1"
"Mixed Genres","Power FX","2rAw Extreme Rock Funk Rage","$28.78","","no reviews","no reviews","no requirement"
"Mixed Genres","Power FX","Retronica","$38.71","","no reviews","no reviews","no requirement"
