"Kinds","company","product","price","brief","newest time","oldest time","if Kontakt"
"Brass & Winds","VSL Single Instruments","Bassoon 2","$95.00","VSL's Bassoon 2 with a range spanning from tenor to bass","no reviews","no reviews","0"
"Brass & Winds","VSL Single Instruments","Oboe Ensemble","$50.00","The Oboe Ensemble by VSL","no reviews","no reviews","0"
"Brass & Winds","VSL Single Instruments","Soprano Saxophone","$55.00","The Soprano Saxophone by VSL","no reviews","no reviews","0"
"Brass & Winds","East West","Hollywood Brass Diamond","$199.00","Hollywood-Sound orchestral Brass instruments DIAMOND version","2012","2011","0"
"Brass & Winds","East West","Hollywood Brass Gold","$129.00","Hollywood-Sound orchestral Brass instruments GOLD version","2011","2011","0"
"Brass & Winds","Fable Sounds","Broadway Lites","$499.00","Compact version of ""Broadway Big Band"" to a favourable price","no reviews","no reviews","1"
"Brass & Winds","cinesamples","Hollywoodwinds","$139.00","Natural and warm sounding orchestra woodwind library","2011","2011","1"
"Brass & Winds","Vir2 (by Big Fish)","MOJO: Horn Section","$344.25","Genre crossing brass library in 24-bit stereo quality!","2011","2009","1"
"Brass & Winds","East West","QL SILK","$199.00","Traditional instruments from China, Persia and India","2009","2009","0"
"Brass & Winds","Project SAM","Orchestral Brass Classic","$88.50","Classic Brass library für film, TV or game composers","no reviews","no reviews","1"
"Brass & Winds","East West","QL Gypsy","$199.00","The virtual Gipsy orchestra from East West, Hollywood","no reviews","no reviews","0"
"Brass & Winds","Fable Sounds","Broadway Big Band","$2295.00","Most authentic Woodwind, Brass & Rhythm Section Instruments","no reviews","no reviews","1"
"Brass & Winds","East West","Hollywood Brass Silver","$79.00","Hollywood-Sound Orchestral Brass Instruments","no reviews","no reviews","0"
"Brass & Winds","East West","Hollywood Orchestral Woodwinds Silver","$79.00","Hollywood-sound Woodwinds, the Silver Edition","no reviews","no reviews","0"
"Brass & Winds","Zero-G","PERPETUO Live Flute Phrases","$47.04","Live recorded, playable woodwind phrases, runs, and more.","no reviews","no reviews","1"
"Brass & Winds","Big Fish Audio","Vintage Horns","$139.30","Playable wood and brass, with that vintage touch!","no reviews","no reviews","1"
"Brass & Winds","Best Service","Chris Hein Horns Compact Crossgrade","$99.00","Crosgrade for registered useres of CHH 1,2,3 or 4","no reviews","no reviews","1"
"Brass & Winds","East West","QL RA","$199.00","Ethnical instruments from around the world","no reviews","no reviews","0"
"Brass & Winds","Big Fish Audio","First Call Horns","$118.41","Virtual Brass for Pop, Latin, Jazz, Big Band, Rock and more.","no reviews","no reviews","1"
"Brass & Winds","cinesamples","CineBrass Twelve Horn Ensemble","$69.00","Classic Twelve Horn patches from CineBrass PRO","no reviews","no reviews","1"
"Brass & Winds","East West","Symphonic Orchestra Platinum Complete","$399.00","The complete Symphonic Orchestra, PLATINUM Edition","no reviews","no reviews","0"
"Brass & Winds","East West","QL Goliath","$199.00","More than 180 instruments and over 600 patches","no reviews","no reviews","0"
"Brass & Winds","Vir2 (by Big Fish)","VI One","$74.25","Vast Collection of Instruments across every Musical Style.","2007","2007","1"
"Brass & Winds","Zero-G","Sax Supreme: Vintage Soprano","$44.66","High quality virtual vintage soprano saxophone","no reviews","no reviews","1"
"Brass & Winds","East West","Symphonic Orchestra Silver Complete","$129.00","A complete Symphonic Orchestra at a budget price","no reviews","no reviews","0"
"Brass & Winds","Best Service","Chris Hein Horns Pro Complete Update","$149.00","Update for registered users","no reviews","no reviews","1"
"Brass & Winds","Best Service","Chris Hein Horns Pro Complete Upgrade","$349.00","Upgrade for registered users","no reviews","no reviews","1"
"Brass & Winds","Best Service","Chris Hein Horns Pro Complete Crossgrade","$499.00","Crossgrade for registered users","no reviews","no reviews","1"
"Brass & Winds","Best Service","Forest Kingdom II Upgrade","$99.00","Upgrade from Forest Kingdom to version II","no reviews","no reviews","0"
"Brass & Winds","Best Service","Complete Orchestral Collection Update","$19.00","For registered Users of Best Service CCC AND SE","no reviews","no reviews","1"
"Brass & Winds","Wallander Instruments","WIVI Band","$129.00","low-cost yet powerful software wind instrument","2010","2010","0"
"Brass & Winds","Wallander Instruments","WIVI - Woodwinds & Saxophones","$329.00","CPU/RAM-optimized modelled woodwind instrument bundle","no reviews","no reviews","0"
"Brass & Winds","Wallander Instruments","WIVI - Orchestral & Band Brass","$399.00","CPU/RAM-optimized modelled brass instruments bundle","no reviews","no reviews","0"
"Pianos","Best Service","Galaxy II Pianos","$259.00","Three outstanding grand pianos in one library","2010","2007","1"
"Pianos","Best Service","Galaxy Vintage D","$139.00","A legendary grand piano, at a budget price","2010","2010","1"
"Pianos","V3 SOUND","Grand Piano 3G Sound-Modul","$386.06","The portable Piano Expander","2017","2017","no requirement"
"Pianos","Strezov Sampling","Lipp Piano","$99.00","An intimate and unique 100 years old Grand Piano","no reviews","no reviews","1"
"Pianos","Toontrack","EZkeys Vintage Upright","$128.02","A carefully sampled Östlind & Almquist Upright Piano","no reviews","no reviews","0"
"Pianos","VSL Single Instruments","Prepared Piano","$65.00","The Prepared Piano by VSL","no reviews","no reviews","0"
"Pianos","Synthogy","Ivory II American Concert D","$149.00","Unique Steinway D piano, exceptinally pure and clear tone","2013","2012","0"
"Pianos","Synthogy","Ivory II Upright Pianos","$249.00","Classic collection of 4 different virtual Upright Pianos","2011","2011","0"
"Pianos","Synthogy","Ivory II Italian Grand","$129.00","Extraordinary remarkable Italian 10 Foot Concert Grand Piano","2009","2007","0"
"Pianos","Best Service","Galaxy II German Baby Grand","$115.00","Single Piano from the famous Galaxy II K4 Piano collection.","no reviews","no reviews","1"
"Pianos","Best Service","Galaxy II Steinway","$115.00","Single Piano from the famous Galaxy II K4 Piano collection.","no reviews","no reviews","1"
"Pianos","Best Service","Galaxy II Vienna Grand","$115.00","Single Piano from the famous Galaxy II K4 Piano Collection","no reviews","no reviews","1"
"Pianos","Synthogy","Ivory II Grand Pianos","$299.00","Virtual Piano collection with 3 excellent Grand Pianos","2013","2009","0"
"Pianos","VSL Instruments Collections","Vienna Imperial","$495.00","The Bösendorfer Imperial 290-755 in all its beauty","2011","2009","0"
"Pianos","VSL Instruments Collections","Boesendorfer Imperial","$95.00","Special Bösendorfer 290 Imperial Piano","2007","2007","0"
"Pianos","e-instruments","Session Keys Acoustic Bundle","$227.27","Two sensational Grand Pianos & the definitive Upright Piano","no reviews","no reviews","1"
"Pianos","e-instruments","Session Keys Upright","$98.25","A different kind of Piano for film scoring and the charts","no reviews","no reviews","1"
"Pianos","Soniccouture","The Canterbury Suitcase","$109.00","The best sounding sampled EP you'll ever play","no reviews","no reviews","1"
"Pianos","Synthogy","Ivory II Studio Grands","$249.00","Two exceptional Studio Grands","2017","2017","0"
"Pianos","Waves","Grand Rhapsody Piano","$47.64","Perfect sampling of the Fazioli F228 Grand Piano","no reviews","no reviews","0"
"Pianos","Gospelmusicians","Neo Soul Keys Studio","$99.00","Realistic, organic and warm sounding Electric Pianos","no reviews","no reviews","0"
"Pianos","Modartt","Pianoteq 6 Stage","$129.00","Physically modelled Piano for musicians on a budget","no reviews","no reviews","0"
"Pianos","Modartt","Pianoteq 6 Pro","$519.00","Physically modelled virtual instrument","no reviews","no reviews","0"
"Pianos","Modartt","Pianoteq 6 Standard","$319.00","Powerful tools for sound shaping and recording","no reviews","no reviews","0"
"Pianos","Modartt","Pianoteq 6 Studio Bundle","$693.71","Pianoteq PRO + all instrument packs","no reviews","no reviews","0"
"Pianos","Cinematique Instruments","Charakter Piano Collection","$73.44","A variety of 4 Pianos","no reviews","no reviews","1"
"Pianos","Cinematique Instruments","Deconstructed Piano","$73.44","Sounds, noises and textures created with a Piano","no reviews","no reviews","1"
"Pianos","Cinematic Strings","Cinematic Studio Piano","$79.00","Versatile Piano Sample Library for Kontakt Player","no reviews","no reviews","1"
"Pianos","e-instruments","Session Keys Electric Bundle","$99.00","Two Electric Classics in One","no reviews","no reviews","1"
"Pianos","e-instruments","Session Keys Electric S","$59.00","Most detailed sampled Stage Piano around","no reviews","no reviews","1"
"Pianos","e-instruments","Session Keys Electric R","$59.00","Electric Piano instrument with inventive features","no reviews","no reviews","1"
"Pianos","e-instruments","Session Keys Grand S","$98.25","Steinway D4 with an inventive Feature Set","no reviews","no reviews","1"
"Pianos","e-instruments","Session Keys Grand Y","$98.25","Yamaha Grand Piano with an inventive Feature Set","no reviews","no reviews","1"
"Pianos","UVI","Attack EP88","$149.00","World's first tacked Electric Piano Library!","no reviews","no reviews","0"
"Pianos","Toontrack","EZkeys Studio Grand","$128.02","Virtual Steinway & Sons B-211 Grand Piano","no reviews","no reviews","0"
"Pianos","Toontrack","EZkeys Small Upright","$128.02","Six-octave Model 1001 Piano by August Hoffman","no reviews","no reviews","0"
"Pianos","East West","QL Pianos Silver Bosendorfer 290","$49.00","A detailed sampled Bosendorfer 290 Concert Grand","no reviews","no reviews","0"
"Pianos","cinesamples","Classic Upright Pianos","$139.00","Abbey Road Classic Upright Pianos","no reviews","no reviews","1"
"Pianos","VILabs","Ravenscroft 275","$139.30","Stunning Recreation of one of the Best Pianos in the World","no reviews","no reviews","0"
"Pianos","VILabs","True Keys: Pianos","$244.30","Three of the Greatest Concert Grand Pianos in the World","no reviews","no reviews","0"
"Pianos","VILabs","True Keys: American Grand","$104.30","The Majestic Sound of the Steinway D© Concert Grand","no reviews","no reviews","0"
"Pianos","VILabs","True Keys: German Grand","$104.30","The Keys of the superb Bechstein© Semi-Concert Grand","no reviews","no reviews","0"
"Pianos","VILabs","True Keys: Italian Grand","$104.30","Often crowned the World’s best Piano","no reviews","no reviews","0"
"Pianos","Soundiron","The Drinking Piano","$69.00","Fat-bottomed Monster Upright with a classic beer hall sound","no reviews","no reviews","1"
"Pianos","Toontrack","EZkeys Bundle","$197.49","Three EZkeys instruments of your choice","no reviews","no reviews","0"
"Pianos","Soniccouture","Broken Wurli","$59.00","Dusty and tatty, as a Wurli should be!","no reviews","no reviews","1"
"Pianos","Soniccouture","Clav","$59.00","The Hohner D6 Clavinet, sampled in state-of-the-art detail","no reviews","no reviews","1"
"Pianos","Soniccouture","EP 73 Deconstructed","$79.00","Vintage MK I Stage 73 Electric Piano","no reviews","no reviews","1"
"Pianos","Acousticsamples","AS Piano Collection","$174.30","5 great Piano instruments from Acoustic Samples","no reviews","no reviews","0"
"Pianos","Big Fish Audio","Silver Concert Grand Piano","$34.30","Bosendorfer Imperial Grand 290 grand piano","no reviews","no reviews","0"
"Pianos","Toontrack","EZkeys Electric Grand","$128.02","Virtual Yamaha CP 80 together with EZkeys engine","no reviews","no reviews","0"
"Pianos","Toontrack","EZkeys Essential Pianos Bundle","$197.49","4 pianos in one box including EZkeys engine","no reviews","no reviews","0"
"Pianos","Toontrack","EZkeys Classic Electrics Piano","$128.02","2 electronic pianos including EZkeys engine","2013","2013","0"
"Pianos","Toontrack","EZkeys UPRIGHT Piano","$128.02","Upright Piano including EZkeys engine","no reviews","no reviews","0"
"Pianos","Toontrack","EZkeys Grand Piano","$128.02","A Revolutionary Songwriting Tool and Virtual Piano!","no reviews","no reviews","0"
"Pianos","Waves","Pianos & Keys","$133.98","Waves' iconic pianos and keys in one collection","no reviews","no reviews","0"
"Pianos","Modartt","Pianoteq 6 Pro Upgrade","$390.00","Upgrade to Pianoteq PRO 6","no reviews","no reviews","0"
"Pianos","Modartt","Pianoteq 6 Standard Upgrade","$190.00","Upgrade from Pianoteq Stage to Pianoteq Standard","no reviews","no reviews","0"
"Pianos","AAS","Lounge Lizard EP4","$78.90","The sound of legendary electric pianos","no reviews","no reviews","0"
"Pianos","Waves","Electric Grand 80 Piano","$37.71","Classic 80-model Electric Grand Piano","no reviews","no reviews","0"
"Pianos","Waves","Electric 200 Piano","$34.74","Classic 200-model Electric Piano","no reviews","no reviews","0"
"Pianos","Waves","Electric 88 Piano","$37.71","Get the soul and character of a unique Electric Piano","no reviews","no reviews","0"
"Pianos","East West","QL Pianos Silver Yamaha C7","$49.00","A detailed sampled Yamaha C7 Grand Piano","no reviews","no reviews","0"
"Pianos","East West","QL Pianos Silver Steinway D","$49.00","A detailed sampled Steinway D American Concert Grand","no reviews","no reviews","0"
"Pianos","East West","QL Pianos Silver Bechstein","$49.00","A detailed sampled Bechstein D-280 Grand Piano","no reviews","no reviews","0"
"Pianos","Soniccouture","The Hammersmith Professional Edition","$149.00","Detailled & expressive virtual Grand Piano","no reviews","no reviews","1"
"Pianos","Soniccouture","The Hammersmith Standard Edition","$79.00","Detailled & expressive virtual Grand Piano","no reviews","no reviews","1"
"Pianos","cinesamples","Piano in Blue","$69.00","Columbia Records' Historic Steinway D Concert Grand Piano","no reviews","no reviews","1"
